"cf161046-06dc-46ab-8951-8c94778e2a2a","jungle",100,"Drum and bass",100,"dnb",100,"Drum-n-bass",100,"d-n-b",100,"junglec und dramec",100,"7 of 10 stars",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c8483163-e1b7-4b42-9ac3-99dcb64588af","blues",100,"Chicago Blues",42,"Magic Sam",33,"Love",14,"BRC Blues Band",14,"77davez-all-tracks",9,"kappe blues",9,"listened",9,"BRC Blues Band Karlsruhe",9,"men in blues",4,"kappe silence",4,"Barrelhouse Covers",4,"kappe indi",4,"double-ender 4",4,"Chicago Plues",4,"allboutguitar",4,"allboutGuitarcom",4,"kappe mela",4,"wwwlautfmbluesclub",4,"lautfmbluesclub",4,"conc",4,"listening to the blues with my cat and dog",4,"Radiotsar approved",4,"Thanks to",4,"pure-",4,"pure-blues",4,"Bibzoom - Blues",4,"rock",4,"guitar",4,"jazz",4,"solyaris",4,"chill",4,"Guitar Gods",4,"love song",4,"electric blues",4,"electric chicago blues",4,"electric harmonica blues",4,"harmonica blues",4,"modern electric chicago blues",4,"blues guitar",4,"stompin",4,"cobra",4,1,4,4,4,"Tang",4,"blue blues",4,"bluz",4,"Chicagoblues",4,"Blues Tag",4,"nita min blues",4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c18eac22-488a-4d62-9de4-535a0accbc59",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c35e942d-96d4-4fed-990a-65fc429be613","chillout",100,"electronica",50,"lovesongs",50,"sunrise",50,"beautifull-m",25,"c hill",25,"chillm",25,"brain2brain",25,"sexycool",25,"Ladytronica",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c8941b5b-7c5f-4897-afb2-3f1d2a3870c1",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c6eff790-3256-4784-a0a8-cba2f03701b7",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c18da9e9-689c-4fdd-8633-c43a4bb9c3ce",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c9f2ac75-3551-4812-929f-d1546de044d3","Progressive rock",100,"experimental",100,"Progressive",50,"finnish",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c1ad9cc3-5188-4806-bcde-1e1b95f81936","rock",100,"pop",75,"singer-songwriter",50,"alternative",50,"Canadian",25,"alternative rock",25,"pop rock",25,"alanis morissette",25,"10s",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c964904b-4cc1-4970-a9da-fe78cdbe8edc","darkwave",100,"industrial",40,"electronic",20,"goth",20,"male vocalist",20,"NOT INDUSTRIAL",20,"The Cruxshadows",20,"6 of 10 stars",20,"seen live",0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cfc5d35e-9c0a-4ffc-9859-72a42b905520","metalcore",100,"melodic hardcore",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cba40495-cf9e-4f77-bc62-fac04a90dfbc","Trance Gold",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c3635e4e-6ea8-484a-a809-31b49adee0ac","Soundtrack",100,"halloween",59,"tim burton",39,"nightmare before christmas",37,"danny elfman",20,"Soundtracks",11,"the nightmare before christmas",10,"musical",10,"Gothic",6,"90s",6,"movie",6,"musicals",5,"fun",5,"jack skellington",4,"score",4,"spotify",4,"ost",4,"christmas",4,"Awesome",4,"instrumental",4,"alternative",4,"film score",3,"catchy",3,"Halloweeeeeny",3,"spooky",2,"I love this track",2,"creepy",2,"male vocalists",2,"Movie Music",2,"movie soundtrack",2,"Silly Puddles",2,"german",2,"favorites",2,"Classical",2,"irodetheriverwithabeerbottleandapillow",2,"red is darker than green at night bastardo beloved",1,"nightmare",1,"film",1,"nightmare before christmas pn",1,"soundtrack pn",1,"holiday",1,"movie score",1,"Disney",1,"elfman",1,"favourite",1,"modern orchestra",1,"composer",1,"movie soundtracks",1,"American film score composers",1,"female vocalists",1,"Great songs from films",0,"memory of friends",0,"the nighmare before christmas",0,"acoustic sonority",0,"momogoespokercore",0,"prikolno",0,"memory of movies",0,"orchestral arranging",0,"halloween music",0,"tender lumplings",0,"the show must go on",0,"I laughed - cried - it changed my life",0,"morning song",0,"Teh Amazing Sauce",0,"Zaebis",0,"ailenrocsongs",0,"ailenrocwave7",0,"songs that i :heart:",0,"reminds me of someone",0,"salon",0,"kiddies",0,"Faca",0,"minor key tonality",0,"acoustic rhythm piano",0,"effin sweet",0,"repetitive melodic phrasing",0,"extensive vamping",0,"a clear focus on recording studio production",0,"paired vocal harmony",0,"heavy use of vocal harmonies",0,"absolute fav",0,"decade: 90s",0,"the strombo show",0,"Halloweeney",0,"OctoberNovember",0,"wacky broadway nightmare",0,"songs to get facebook status quotes from",0,"mgspokojne",0,"svindl",0,"october moon",0,"hogwarts express",0,"epicalorchestra",0,"vaudeville loincloth saloon",0,"chambre meublee",0,"danny elfman is awesome",0,"tinsel-black coal",0,"songs to blast on halloween",0,"Lara-Loved",0,"halloween graveyard",0,"grabby hands",0
"c7a7a7ab-f787-415f-95a5-249935a50ea9",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ca8230e1-5fd6-4207-b626-dd87d8c8622a","Soundtrack",100,"Lara-Loved",25,"instrumental",12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ca779219-8aee-48a2-92b2-cc97234c472c",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"ce589992-ca05-4297-966f-9b004d8e5d89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c1ded05b-9792-4bb2-9a54-c8e8255a736e","female vocalists",100,"piano",95,"indie",85,"singer-songwriter",76,"Regina Spektor",61,"alternative",57,"experimental",42,"jazz",33,"hlove",23,"anti-folk",23,"slam poetry",23,"Whiskey",23,"if you dont like this song then you dont deserve ears",19,"femalevocalistsgdchill",19,"chillout",19,"plays on chrome",19,"favorite songs",19,"Love",19,"amazing",19,"genius",14,"Favourites",14,"Pop - Adult",14,"REGINA",14,"late junction",14,"101jfm",14,"fun",14,"singer-songwritergdchill",14,"-i5",14,"check for other tracks",14,"nostalgic",9,"weird",9,"creepy",9,"female vocalist",9,"catchy",9,"crazy",9,"good music",9,"Russia",9,"if i was to make a soundtrack",9,"better-when-youre-drunk",9,"Fantastic Allusion",9,"undertakings of epic porportions",9,"Reginaaaa reginaaaa",9,"want to see live",9,"favourite",9,"beautiful",9,"epic",9,"favorites",9,"Awesome",9,"Favorite Artists",9,"female",9,"soothing",9,"lyrics",9,"poetry",9,"best",9,"berreando frente al pc",4,"mal merken",4,"favorite regina songs",4,"break it down regina",4,"regi",4,"guys these are the regina songs you should really be listening to - not this far crap",4,"give booze a chance",4,"its not indie-i love it",4,"after dinner",4,"fuck was i mix",4,"song that makes me feel good",4,"inscrutable",4,"goeiepoep",4,"americain",4,"songs I fucking love to death",4,"guys these are the regina songs you should really be listening to-- not this begin to hope crap",4,"Makes me happy in my pants",4,"wow bob wow",4,"climatic",4,"all over the place",4,"songs I absolutely love",4,"used to stream even without the button",4,"hypnotizing",4,"name songs",4,"name check",4,"this reminds me of another tune",4,"no play button but the track was on lastfm",4,"-90t",4,"i would listen to this driving if i could drive",4,47774,4,"putamente genial",4,"regina-ah-ah",4,"check against You Need the Glory",4,"perfect for my sexy Muppet dance",4,"when head banging is a must",4,"para cantar en la ducha",4,"vuela-cabezas",4,"pam ti dam chik a cha tuli luuuuuu",4,"this is what i listen when i study Chinese",4,"nevertiredof",4,"give me",4,"ICLHP",4,"regina spektor - pavlovs daughter",4,"matangiii - nontechno",4,"pavlovs daughter",4,"very annoying",4
"c99a3d63-a5ba-427f-914f-035b75909561",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c76c192c-2c9b-44c8-ae83-df72cdfb1766","jazz piano",100,"jazz",50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c6cd9bc0-2505-4271-a0fe-e8c412233cd4","industrial",100,"ebm",50,"electro-industrial",44,"electronic",33,"Bill Leeb",22,"Gothic",22,"Industrial-electronica",22,"ebm-psytrance",22,"electronica",16,"dark electro",11,"industrial rock",11,"progressive emo",5,"electronic industrial",5,"metropolis",5,"ventolin",5,"EBM Gothic",5,"rhys fulber",5,"favorites ebm electronic",5,"classic ebm",5,"mine-gcm",5,"o tempo todo",5,"Suicide Sanctum",5,"eclectonia",5,"melodramatic",5,"Harsh EBM",5,"electronic body music",5,"best albums",5,"darksynth",5,"Electro-Goth",5,"favorite albums",5,"techno-industrial",5,"90s",5,"darkwave",5,"favorites",5,"futurepop",5,"experimental",5,"goth",5,"synthpop",5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c39a9aba-9074-4387-81c0-8102ca972360",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c9067bf8-23ff-4717-80a5-f3450f9ceb05","ska",100,"covers",100,"Billy Bragg",100,"coverversion",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf83f056-987a-4ec7-b1a2-cd7ba7b93d0a","rock",100,"male vocalists",77,"beautiful",77,"Sentimental",66,"british",66,"singer-songwriter",55,"paul mccartney",44,"00s",33,"classic rock",33,"ballads",33,"pop",33,"chillout",22,"2000s",22,"Contemporary",22,"beatles",22,"laid back",22,"relaxing",22,"favorites",22,"the word tell",11,"Leo Lastimosa",11,"Loez",11,"Bato",11,"legendary british songwriter",11,"Songs for the guitar",11,"taatubeatles",11,"plvert-redecouvertes",11,"paul mccartney - you tell me",11,"4jsduskmellow",11,"Radiotsar approved",11,"New late night lax",11,"You Tell Mee",11,"songs that make you hurt",11,"Boyax",11,"my film soundtrack",11,"q3",11,"brom",11,"rock español",11,"solo beatles",11,"lost cause",11,"Music i love",11,"britain",11,"Unreleased",11,"fucking amazing",11,"england",11,"catchy",11,"english",11,"UK",11,"acoustic",11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"caeae908-a24b-4e2e-8f9e-df130b7f3e22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c4362d50-8948-4db6-8d66-13f377d7f081",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c25838df-d3ec-47e6-8717-f3b1d2f97976",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c738c3fa-4a53-4cd3-b5b5-f321c5bc7e2b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c5239da0-e326-4af5-8ed9-fa0b3526b8b3","Progressive metal",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c0032f87-8f57-4e20-b179-5472ee5e26e4","drjazzmrfunkmusic",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c19a1940-ae0e-4453-861d-303f2b626573","psychobilly",100,"rockabilly",36,"80s",9,"netherlands",9,"Favorite",9,"roll",9,"henryatlast",9,"pfon",9,"old psychbilly",9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c747da16-b1ef-486e-b07c-8fffc1a56050",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c8d3ceb4-51b7-4658-8010-5ebfd53373dc",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c003b17a-dc85-4e23-a9b9-77cd4bbf1b85",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c6e69727-d84e-438f-a57c-5bafb06e979b","80s",100,"Y",100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c2b9499b-fcb5-4074-9beb-c298e57dcf81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cbb59532-05d7-4e69-a4aa-0c5758acc87b",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"cf555fc0-91a0-40bb-a547-9f0de265a8ef",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c959a04f-ae98-4aba-ad43-05a5e2ad0f2f","heavy metal",100,"classic rock",75,"hard rock",68,"rock",50,"metal",47,"70s",24,"Black Sabbath",23,"classic metal",8,"british",8,"paranoid",8,"classic",6,"ozzy",5,"wrif-fm",4,"Ozzy Osbourne",4,1970,4,"doom metal",4,"Supernatural",3,"favorites",3,"British Metal",3,"Stoner Rock",3,"guitar",3,"Guitar Hero",2,"heavy",2,"male vocalists",2,"psychedelic",1,"live",1,"heavy rock",1,"Guitar Hero 3",1,"FUCKING AWESOME",1,"rock band",1,"oldies",1,"classic heavy metal",1,"sabbath",1,"80s",1,"Legendary",1,"Love",1,"guitar hero III",1,"best songs ever",1,"dark",1,"70s rock",1,"Awesome",1,"Progressive rock",1,"legend",1,"black metal",1,"old school",1,"album rock",1,"alternative",0,"Power metal",0,"Rolling Stone 500 Greatest Songs of All Time",0,"hardrock",0,"Morose Deep dilate Crimson",0,"Favourites",0,"favorite songs",0,"stoner metal",0,"9 of 10 stars",0,"pop",0,"riffs",0,"great riffs",0,"UK",0,"Soundtrack",0,"70s metal",0,"paranoia",0,"classics",0,"fip",0,"rockwell",0,"Traditional Metal",0,"Masterpiece",0,"rock n roll",0,"fuck yeah",0,"metallica",0,"party",0,"1970s",0,"repetitive melodic phrasing",0,"american",0,"soittakaa paranoid",0,"60s",0,"speed metal",0,"british rock",0,"All",0,"favorite black sabbath songs",0,"riff",0,"Black Sabbath - Paranoid",0,"the best",0,"favourite",0,"top rock songs",0,"cool",0,"ACDC",0,"dance",0,"english",0,"male vocalist",0,"Rock and Roll",0,"gladys the tag",0,"Guitar Solo",0,"GH3",0,"halloween",0,"500 essential songs",0,"70's",0,"great riff",0,"great",0,"slgdm",0
"ca69f89c-86c3-4b09-84b6-d6feb82e7ac4","australian",100,"rock",75,"classic rock",75,"ozrock",75,"great stuff",50,"Oz Favs",50,"Australian Rock",50,"fucking brilliant",50,"Damn good stuff",50,"kid-tralia",25,"this stuff could move mountains",25,"COLD CHISEL",25,"chisel",25,"beyond beautiful",25,"Required Listening",25,"brilliant",25,"80s",25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c2a14a71-9d56-4e47-8424-0eb1be41a354","80s",100,"pop",100,"rock",60,"Roxette",60,"electric guitar",40,"european",40,"hits",40,"80s Pop",40,"mixed-sex group",40,"brain2brain",20,"excellent to collection for driving a car",20,"vh-1",20,"80s hits",20,"loooove",20,"1989 hits",20,"gittis",20,"mc primary school",20,"electric piano",20,"duets",20,1989,20,"Europe",20,"top artists",20,"top 40",20,"pop rock",20,"favorites",20,"Sweden",20,"party",20,"swedish artists",20,"swedish",20,"guitar",20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c8dae07c-eec0-47a9-9131-4bc04c5bc111",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"c96c64af-cf22-4694-88e8-e83f3f749a06","Soundtrack",100,"english",33,"original motion picture soundtrack",33,"Once upon a time in america",33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
